State,Year,Month,M_1,M_2,M_3,M_4,M_5,M_6,M_7,M_8,M_9,M_10,M_11,M_12,Temp,Count,price,Megawatthours
MT,2010,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.005579416457249999,-3.7065507561e-07,0.8435354255449999,8.49197741658e-08
MT,2010,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0801673270555,-5.852719063989999e-07,-0.62080853804,-1.20968792946e-07
MT,2010,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0542237059779,-6.91920831971e-07,-0.230316814417,-6.63910983515e-08
MT,2010,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.17178073898600002,-5.90359399315e-07,-0.425562676229,1.32756061475e-07
MT,2010,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0631418257233,-3.30049345115e-07,-0.62080853804,2.53499731098e-07
MT,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007149875051900001,-5.76886964371e-07,1.18521568371,6.82593473204e-08
MT,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0234156559481,-4.90399584799e-07,0.06255197829959999,-1.6812366362e-07
MT,2011,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0973843296947,-2.4243141156199997e-07,-0.0838824180589,-2.40649110605e-08
MT,2011,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07225144677569999,-6.51786165634e-07,-0.7184314689460001,-1.33395201849e-07
MT,2011,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07468366125180001,-4.53656580406e-07,0.8435354255449999,-8.11989674457e-08
MT,2011,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07306218493439999,-4.83333622416e-07,-0.32793974532299996,-3.61121332944e-08
MT,2011,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0819803046798,-3.89497641966e-07,1.4292730109799998,1.5939007718e-07
MT,2011,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.57506534872e-05,-3.56900002171e-07,-0.32793974532299996,6.30011056067e-08
MT,2011,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0704384691514,-5.63791380754e-07,1.2828386146200002,-2.3936178505900004e-07
MT,2011,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.10205725734,-4.83333622416e-07,-2.96375887978,1.5552125378e-07
MT,2011,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.130433092893,-6.08919327175e-07,-0.230316814417,1.87146211787e-08
MT,2011,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0323337756936,-3.8733074683499997e-07,0.892346890998,1.95598906097e-07
MT,2012,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010443845409299999,-6.238991674279999e-07,-0.523185607134,5.10490298434e-08
MT,2012,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00314720198122,-3.81112699938e-07,-0.47437414168200004,-5.3949298107099995e-08
MT,2012,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11603130734400001,-4.60345691462e-07,0.06255197829959999,-1.31630794505e-07
MT,2012,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042254134904699994,-5.085826613319999e-07,-0.816054399851,-7.316608674369999e-08
MT,2012,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036578967793900005,-3.86671257013e-07,0.941158356451,-1.0692909168e-07
MT,2012,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08522325731460001,-4.87102135687e-07,-0.27912827987,7.250036132630001e-08
MT,2012,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08360178099719999,-4.1022446495700003e-07,0.989969821903,1.8207691356800002e-07
MT,2012,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0339552520109,-3.4747871899299996e-07,0.208986374658,1.1227298525199999e-07
MT,2012,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0704384691514,-6.62620641288e-07,-0.5719970725869999,-2.64765892711e-07
MT,2012,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.14097268895600001,-3.08286180974e-07,0.06255197829959999,-2.6852142964099998e-08
MT,2012,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0712492073101,-1.70641233747e-07,-0.425562676229,7.495597979560001e-08
MT,2012,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.08989618495960001,-4.13521914069e-07,0.160174909205,2.28469213265e-07
MT,2013,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.57506534871e-05,-8.0478780444e-07,-0.13269388351199998,1.08369181531e-07
MT,2013,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0446863493807,-5.03118317089e-07,-0.37675121077600005,-1.58108098376e-07
MT,2013,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023607157255099997,-3.99295776471e-07,1.03878128736,-1.0236905715499999e-07
MT,2013,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050361516491400006,-4.924722670979999e-07,-0.523185607134,-4.2380606651899996e-08
MT,2013,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120084998138,-3.56805789339e-07,0.5994780982810001,-9.01917081307e-08
MT,2013,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0560366836022,-4.97748185678e-07,0.8435354255449999,1.55118230726e-08
MT,2013,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0673870178237,-3.79887933125e-07,0.404232236469,1.67267645261e-07
MT,2013,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.00314720198122,-4.81826217108e-07,-0.5719970725869999,1.27849022175e-07
MT,2013,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0704384691514,-7.23199492121e-07,-0.7184314689460001,-2.80611977705e-07
MT,2013,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.147458594226,-1.35499847495e-07,0.25779784011100004,6.12394966877e-08
MT,2013,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.08584249416629999,-9.44317008302e-07,-0.7184314689460001,9.60812946954e-08
MT,2013,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11502906787900001,-2.61745042076e-07,0.25779784011100004,2.1825495980300002e-07
MT,2014,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064144065189,-3.88272875153e-07,-0.27912827987,7.52428184202e-08
MT,2014,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0809780652142,-4.3000915963e-07,-0.425562676229,-1.71572723179e-07
MT,2014,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11765278366200001,4.43814855103e-07,0.7947239600920001,-1.16539432646e-09
MT,2014,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0925199007426,-1.01431714231e-06,-2.2315868979799998,-1.33749202688e-07
MT,2014,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0803588283625,-3.6236434641399997e-07,0.501855167375,-1.00564072639e-07
MT,2014,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042254134904699994,-2.94625320366e-07,0.404232236469,-7.5555991978e-09
MT,2014,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0884662099493,-3.48703485806e-07,1.2340271491700001,1.1808251681e-07
MT,2014,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.024226394106799998,-4.90588010463e-07,0.0137405128467,6.93423380299e-08
MT,2014,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0801673270555,-4.4056099678900006e-07,0.111363443752,-1.18171766552e-07
MT,2014,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0598988730886,-4.7589080870600003e-07,-0.32793974532299996,-2.15505256535e-08
MT,2014,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.184752549525,-6.20790143979e-07,-0.37675121077600005,7.66644186281e-08
MT,2014,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0039579401399,-4.90305371968e-07,-1.7922837089099997,2.5553978336500003e-07
MT,2015,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039579401399,-4.83710473743e-07,4.55320679996,1.07153265606e-07
MT,2015,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016310513827,-4.78057703837e-07,-3.1590047415900004,-2.25885966554e-07
MT,2015,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10062728232899999,-3.62552772078e-07,1.13640421826,-1.0075716400599999e-07
MT,2015,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0252286335725,-4.5591768836899995e-07,-0.7184314689460001,-3.9134432948900005e-08
MT,2015,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0536044691262,-3.21664403086e-07,0.745912494639,-7.721400938280001e-08
MT,2015,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113599092868,-2.9142208408600004e-07,0.453043701922,1.31920731432e-07
MT,2015,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0179319901444,-3.92606665415e-07,0.25779784011100004,1.24206871249e-07
MT,2015,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0039579401399,-4.6628109986400006e-07,-1.15773465802,-3.26854611398e-08
MT,2015,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0712492073101,-4.20305237957e-07,-0.669620003493,-1.4892506475e-07
MT,2015,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.07692437442080001,-4.96523418865e-07,-0.13269388351199998,-3.6327612066100004e-08
MT,2015,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.147458594226,-6.87963893036e-07,-0.47437414168200004,1.29914260272e-07
MT,2015,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0534129678192,-3.91570324265e-07,-0.37675121077600005,2.2799767855e-07
MT,2016,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00314720198122,-5.55500651557e-07,-0.47437414168200004,6.54805106936e-08
MT,2016,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0811695665212,-4.2812490299499996e-07,-0.0838824180589,-1.8333870364000002e-07
MT,2016,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0292823243659,-3.39659053956e-07,1.2340271491700001,-1.23318071242e-07
MT,2016,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0600903743956,-5.53804820585e-07,-1.06011172712,-4.38819619895e-08
MT,2016,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0471185638567,-2.90762594263e-07,0.941158356451,-7.046980367230001e-08
MT,2016,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09089842442530001,-3.00466515936e-07,0.941158356451,1.1517075496700001e-07
MT,2016,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.026850109889799998,-4.64867907388e-07,0.25779784011100004,7.200783841970001e-08
MT,2016,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.013686798044,-3.51624083591e-07,-0.37675121077600005,5.713140789809999e-08
MT,2016,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0793565888968,-4.3019758529399995e-07,-0.96248879621,-1.6834334003e-07
MT,2016,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.08665323232489999,-5.657698502210001e-07,0.160174909205,-9.51449712201e-09
MT,2016,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0436841099151,-6.04679749745e-07,-1.06011172712,6.634102656749999e-08
MT,2016,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.203399527174,-4.10036039293e-07,0.306609305564,2.90987440516e-07
MT,2017,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006581655922899999,-3.71031926938e-07,0.941158356451,2.1762111640300002e-07
MT,2017,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0811695665212,-4.7004961313500003e-07,-0.7672429343989999,-2.56239089889e-07
MT,2017,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08360178099719999,-3.65473369863e-07,-0.47437414168200004,-1.42685974861e-07
MT,2017,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495507783328,-5.51355286959e-07,-0.523185607134,-1.12772204346e-07
MT,2017,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0803588283625,-2.64854065525e-07,1.2828386146200002,-6.25866387401e-08
MT,2017,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066576279665,-2.85863527011e-07,0.648289563734,4.79917498688e-08
MT,2017,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08684473363189998,-4.35190865378e-07,0.160174909205,2.18240967675e-07
MT,2017,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.05098075334319999,-3.41637523423e-07,-0.32793974532299996,1.38873370083e-08
MT,2017,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0850317560076,-5.50601584305e-07,-0.96248879621,-1.5117220051099998e-07
MT,2017,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.103678733657,-3.90157131788e-07,0.6971010291859999,-6.819048601619999e-08
NC,2007,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0428733717564,-3.78011409416e-08,0.160174909205,2.38118184754e-07
NC,2007,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11765278366200001,4.35987457139e-08,0.404232236469,-1.47457565385e-06
NC,2007,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026850109889799998,1.78786426387e-08,-0.7184314689460001,-9.58382264205e-07
NC,2007,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06900849414099999,-4.5243954652e-08,0.111363443752,8.42611696761e-07
NC,2007,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064144065189,1.86331185856e-07,0.648289563734,2.03262399595e-06
NC,2007,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0122568230336,3.84170399661e-08,2.40550232004,1.37131125044e-06
NC,2007,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0373897059526,1.2273752440699998e-07,-0.27912827987,1.95613462886e-06
NC,2007,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0680062546754,-1.26463148571e-08,0.111363443752,-2.2113339537e-06
NC,2007,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0582773967712,-5.9470092250400004e-08,-0.8648658653039999,-2.1711247753799998e-06
NC,2007,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.130433092893,-8.716866479289999e-08,-1.49941491619,-1.27154427928e-06
NC,2007,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.017740488837400002,-1.53682924028e-07,0.0137405128467,8.50535438865e-07
NC,2008,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061520349406000006,0.000120973211145,-1.06011172712,1.82664168158e-06
NC,2008,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0479293020154,1.5759627216400002e-07,-0.7184314689460001,-1.12268342839e-06
NC,2008,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0373897059526,-7.039878073660001e-08,0.648289563734,-1.45737233244e-06
NC,2008,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06090111255419999,2.66601291823e-06,0.111363443752,-6.39146266348e-07
NC,2008,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0479293020154,-2.7388830279900003e-06,0.06255197829959999,7.361917686029999e-07
NC,2008,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0981950678534,7.326805479629999e-09,1.3316500800700002,2.92869806477e-06
NC,2008,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.005579416457249999,2.67919498175e-07,2.35669085458,1.0080182390600001e-06
NC,2008,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.010443845409299999,9.551001602310001e-08,-0.913677330757,1.24113123991e-07
NC,2008,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0396304191217,7.33425099987e-07,-0.13269388351199998,-1.90146008871e-06
NC,2008,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.10692168629200001,-7.21692086812e-07,-0.0350709526061,-2.24388663956e-06
NC,2008,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.08746397048360001,-1.05322704184e-06,-2.42683275979,-1.43657028546e-07
NC,2008,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.010443845409299999,6.47031933247e-07,1.7221418037,1.09177371823e-06
NC,2009,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061520349406000006,-8.703599353569999e-07,0.550666632828,1.62678652008e-06
NC,2009,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0317145388419,-2.3875711112199996e-07,0.6971010291859999,-1.55646458315e-06
NC,2009,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051172254650099995,-5.105611308e-07,-0.523185607134,-4.6518073933699997e-07
NC,2009,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07468366125180001,-3.68676606143e-07,-0.47437414168200004,-1.48914425756e-06
NC,2009,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0698192322997,-1.56603521813e-07,-0.18150534896499998,5.36375785056e-07
NC,2009,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0600903743956,-7.8414604365e-09,0.355420771017,2.50215783626e-06
NC,2009,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0007149875051900001,-1.20914927843e-06,1.9661991309599998,1.6972830587299999e-06
NC,2009,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.016310513827,-3.0150285708600003e-07,-1.25535758893,2.5282111288800003e-07
NC,2009,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0647633020407,-2.55338569515e-07,0.7947239600920001,-2.32557967907e-06
NC,2009,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0882747086423,-3.25621342021e-07,-0.37675121077600005,-1.9530644561e-06
NC,2009,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0517914915018,-2.81341311086e-07,-1.5482263816400001,-7.9926518346e-07
NC,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0988143047051,-1.3965294502000001e-08,-0.523185607134,2.6521660416599998e-06
NC,2010,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0347659901696,-4.088576056030001e-06,0.5994780982810001,2.71114845815e-06
NC,2010,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000906488812164,-1.49914410757e-07,0.7947239600920001,-2.0996459893400003e-06
NC,2010,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10062728232899999,-1.29376013429e-07,-0.0838824180589,-7.80654253967e-07
NC,2010,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09414137706,-4.3481401405100003e-07,-0.5719970725869999,-2.19909224089e-06
NC,2010,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0657655415063,-3.38434287143e-07,-0.18150534896499998,8.81817639501e-07
NC,2010,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07306218493439999,2.18986126643e-06,0.8435354255449999,3.34468822874e-06
NC,2010,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00333870328819,1.11913243328e-06,2.35669085458,1.88953349865e-06
NC,2010,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.008011630933279999,-1.01459978081e-06,-0.47437414168200004,7.5343561742e-08
NC,2010,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0461163243911,-5.754737718939999e-07,-0.8648658653039999,-2.16120435661e-06
NC,2010,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.100435781022,-3.33158368563e-07,-1.5482263816400001,-3.21570709347e-06
NC,2010,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.08989618495960001,-5.02364614435e-07,-2.2803983634400002,-6.30038790213e-07
NC,2010,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.13448678368699998,-2.13121026303e-06,0.550666632828,3.7125818518199996e-06
NC,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195534664617,-8.42001872992e-07,0.160174909205,1.14089308368e-06
NC,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0754943994104,-4.11260806106e-07,0.892346890998,-3.516852669e-06
NC,2011,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038200444111300004,-2.33292766879e-07,-1.25535758893,-4.4004667975600004e-07
NC,2011,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0860339954732,-3.329699429e-07,-0.37675121077600005,-9.62584100253e-07
NC,2011,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487400401741,-7.03697435943e-07,0.0137405128467,1.17484778077e-06
NC,2011,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07468366125180001,4.52388222795e-07,1.9661991309599998,2.8390071248799997e-06
NC,2011,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0227964190964,-9.36693501855e-08,1.3316500800700002,1.6991230235700002e-06
NC,2011,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.020172703313400004,-1.78931962944e-07,-0.425562676229,-6.86284396235e-08
NC,2011,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0558451822952,2.36010385345e-06,0.7947239600920001,-3.19931391627e-06
NC,2011,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.10530020997400001,-3.5696517786099998e-06,-1.2065461234700001,-2.03722150935e-06
NC,2011,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.048548538867100005,-3.09510947787e-07,-1.84109517436,-2.5732627823699996e-07
