State,Year,Month,Megawatthours
CO,2012,10,4253635
CT,2012,10,2148332
DC,2012,10,848676
DE,2012,10,829672
FL,2012,10,18815238
GA,2012,10,9916712
HI,2012,10,844274
IA,2012,10,3556530
ID,2012,10,1757688
IL,2012,10,10921933
IN,2012,10,8013425
KS,2012,10,2978461
KY,2012,10,6920347
LA,2012,10,6874715
MA,2012,10,4251082
MD,2012,10,4452722
ME,2012,10,991827
MI,2012,10,8237593
MN,2012,10,5299684
MO,2012,10,5986648
MS,2012,10,3885044
MT,2012,10,1058103
NC,2012,10,9677358
ND,2012,10,1176333
NE,2012,10,2243882
NH,2012,10,838970
NJ,2012,10,5486658
NM,2012,10,1843840
NV,2012,10,2727874
NY,2012,10,11163410
OH,2012,10,11627578
OK,2012,10,4410531
OR,2012,10,3661332
PA,2012,10,11091812
RI,2012,10,602728
SC,2012,10,6038180
SD,2012,10,876803
TN,2012,10,7117199
TX,2012,10,29705218
UT,2012,10,2401100
VA,2012,10,8067143
VT,2012,10,427661
WA,2012,10,7044482
WI,2012,10,5366475
WV,2012,10,2481277
WY,2012,10,1355080
AK,2012,11,566057
AL,2012,11,6459509
AR,2012,11,3357222
AZ,2012,11,5043052
CA,2012,11,20023561
CO,2012,11,4165225
CT,2012,11,2198796
DC,2012,11,874400
DE,2012,11,933076
FL,2012,11,15693093
GA,2012,11,9630283
HI,2012,11,789993
IA,2012,11,3565907
ID,2012,11,1703974
IL,2012,11,10692070
IN,2012,11,8121829
KS,2012,11,2922362
KY,2012,11,6986478
LA,2012,11,6332498
MA,2012,11,4294884
MD,2012,11,4672407
ME,2012,11,921226
MI,2012,11,8052241
MN,2012,11,5401905
MO,2012,11,6046330
MS,2012,11,3572748
MT,2012,11,1108781
NC,2012,11,9890533
ND,2012,11,1285120
NE,2012,11,2293706
NH,2012,11,833194
NJ,2012,11,5439028
NM,2012,11,1768379
NV,2012,11,2367841
NY,2012,11,10744222
OH,2012,11,11602386
OK,2012,11,4199842
OR,2012,11,3811429
PA,2012,11,11058573
RI,2012,11,595119
SC,2012,11,5844729
SD,2012,11,920754
TN,2012,11,7017922
TX,2012,11,26384824
UT,2012,11,2268020
VA,2012,11,8559063
VT,2012,11,446236
WA,2012,11,7386262
WI,2012,11,5308336
WV,2012,11,2617750
WY,2012,11,1438744
AK,2012,12,626401
AL,2012,12,6875083
AR,2012,12,3497383
AZ,2012,12,5502181
CA,2012,12,20333685
CO,2012,12,4431789
CT,2012,12,2451424
DC,2012,12,881263
DE,2012,12,907681
FL,2012,12,16101770
GA,2012,12,10205514
HI,2012,12,811731
IA,2012,12,3858771
ID,2012,12,1928553
IL,2012,12,11675410
IN,2012,12,8586148
KS,2012,12,3191887
KY,2012,12,7464228
LA,2012,12,6357105
MA,2012,12,4652778
MD,2012,12,5132700
ME,2012,12,996653
MI,2012,12,8588210
MN,2012,12,5828117
MO,2012,12,6879694
MS,2012,12,3699785
MT,2012,12,1269173
NC,2012,12,10625020
ND,2012,12,1520029
NE,2012,12,2549115
NH,2012,12,927456
NJ,2012,12,5764584
NM,2012,12,1896135
NV,2012,12,2612009
NY,2012,12,11648759
OH,2012,12,12509853
OK,2012,12,4770089
OR,2012,12,4304103
PA,2012,12,12372770
RI,2012,12,641128
SC,2012,12,6152751
SD,2012,12,1031336
TN,2012,12,7519699
TX,2012,12,26967196
UT,2012,12,2540760
VA,2012,12,9106908
VT,2012,12,496849
WA,2012,12,8514890
WI,2012,12,5847481
WV,2012,12,2737598
WY,2012,12,1496488
AK,2013,1,613737
AL,2013,1,7313858
AR,2013,1,3960911
AZ,2013,1,5862342
CA,2013,1,22027288
CO,2013,1,4526983
CT,2013,1,2635480
DC,2013,1,816825
DE,2013,1,1089393
FL,2013,1,16644218
GA,2013,1,10814788
HI,2013,1,779292
IA,2013,1,4132984
ID,2013,1,2222899
IL,2013,1,12353346
IN,2013,1,9503900
KS,2013,1,3317410
KY,2013,1,8165995
LA,2013,1,7141224
MA,2013,1,4898939
MD,2013,1,5745344
ME,2013,1,1042939
MI,2013,1,8986322
MN,2013,1,6143492
MO,2013,1,7550557
MS,2013,1,4066394
MT,2013,1,1343731
NC,2013,1,11402776
ND,2013,1,1576111
NE,2013,1,2660438
NH,2013,1,977636
NJ,2013,1,6211394
NM,2013,1,1960025
NV,2013,1,2788844
NY,2013,1,12465921
OH,2013,1,13442354
OK,2013,1,4931371
OR,2013,1,4683617
PA,2013,1,13130421
RI,2013,1,680318
SC,2013,1,6632510
SD,2013,1,1145641
TN,2013,1,8707973
TX,2013,1,30578184
UT,2013,1,2680540
VA,2013,1,9946849
VT,2013,1,515973
WA,2013,1,9257152
WI,2013,1,6087239
WV,2013,1,2990022
WY,2013,1,1529029
AK,2013,2,529707
AL,2013,2,6724179
AR,2013,2,3703584
AZ,2013,2,5036021
CA,2013,2,19212525
CO,2013,2,4093807
CT,2013,2,2560131
DC,2013,2,846772
DE,2013,2,1014013
FL,2013,2,15478346
GA,2013,2,10006179
HI,2013,2,689507
IA,2013,2,3772028
ID,2013,2,1810560
IL,2013,2,11454436
IN,2013,2,8668688
KS,2013,2,2948411
KY,2013,2,7434497
LA,2013,2,6462258
MA,2013,2,4577240
MD,2013,2,5169554
ME,2013,2,926789
MI,2013,2,8160818
MN,2013,2,5544975
MO,2013,2,6755507
MS,2013,2,3710690
MT,2013,2,1227841
NC,2013,2,10327964
ND,2013,2,1444913
NE,2013,2,2397864
NH,2013,2,986319
NJ,2013,2,5835328
NM,2013,2,1739847
NV,2013,2,2350255
NY,2013,2,12149425
OH,2013,2,12301983
OK,2013,2,4338610
OR,2013,2,3940330
PA,2013,2,12871785
RI,2013,2,590526
SC,2013,2,6092741
SD,2013,2,1057146
TN,2013,2,8006515
TX,2013,2,26228296
UT,2013,2,2332062
VA,2013,2,9280786
VT,2013,2,470658
WA,2013,2,8523355
WI,2013,2,5501522
WV,2013,2,2798499
WY,2013,2,1394571
AK,2013,3,540510
AL,2013,3,6957054
AR,2013,3,3698686
AZ,2013,3,5124993
CA,2013,3,19826857
CO,2013,3,4214036
CT,2013,3,2383806
DC,2013,3,977340
DE,2013,3,851828
FL,2013,3,16025933
GA,2013,3,10411070
HI,2013,3,757175
IA,2013,3,3849118
ID,2013,3,1780364
IL,2013,3,11604416
IN,2013,3,9084153
KS,2013,3,3093369
KY,2013,3,7818568
LA,2013,3,6314693
MA,2013,3,4574558
MD,2013,3,5167745
ME,2013,3,960017
MI,2013,3,8495444
MN,2013,3,5740572
MO,2013,3,7028446
MS,2013,3,3747787
MT,2013,3,1151787
NC,2013,3,10803848
ND,2013,3,1402316
NE,2013,3,2435842
NH,2013,3,863865
NJ,2013,3,5914661
NM,2013,3,1757781
NV,2013,3,2523253
NY,2013,3,11696082
OH,2013,3,13135210
OK,2013,3,4534124
OR,2013,3,3992471
PA,2013,3,12542359
RI,2013,3,651226
SC,2013,3,6400194
SD,2013,3,1039150
TN,2013,3,7975425
TX,2013,3,26795885
UT,2013,3,2284493
VA,2013,3,9505687
VT,2013,3,471751
WA,2013,3,8159619
WI,2013,3,5690317
WV,2013,3,3000271
WY,2013,3,1469879
AK,2013,4,515382
AL,2013,4,6479167
AR,2013,4,3486063
AZ,2013,4,5314465
CA,2013,4,19388692
CO,2013,4,4058095
CT,2013,4,2340505
DC,2013,4,791106
DE,2013,4,841219
FL,2013,4,16846851
GA,2013,4,9408315
HI,2013,4,767260
IA,2013,4,3564176
ID,2013,4,1719202
IL,2013,4,10794885
IN,2013,4,7888929
KS,2013,4,2820368
KY,2013,4,6994965
LA,2013,4,6224631
MA,2013,4,4135264
MD,2013,4,4321895
ME,2013,4,904310
MI,2013,4,7823228
MN,2013,4,5288322
MO,2013,4,6112370
MS,2013,4,3569023
MT,2013,4,1118606
NC,2013,4,9391264
ND,2013,4,1283862
NE,2013,4,2282411
NH,2013,4,857781
NJ,2013,4,5120609
NM,2013,4,1735366
NV,2013,4,2473436
NY,2013,4,11271233
OH,2013,4,11262861
OK,2013,4,4260887
OR,2013,4,3688520
PA,2013,4,11332487
RI,2013,4,553744
SC,2013,4,5767024
SD,2013,4,977577
TN,2013,4,7583977
TX,2013,4,27170772
UT,2013,4,2217169
VA,2013,4,7878684
VT,2013,4,430093
WA,2013,4,7690273
WI,2013,4,5349324
WV,2013,4,2281868
WY,2013,4,1403392
AK,2013,5,495837
AL,2013,5,6873150
AR,2013,5,3346671
AZ,2013,5,6424522
CA,2013,5,21327504
CO,2013,5,4223288
CT,2013,5,2138690
DC,2013,5,888583
DE,2013,5,873267
FL,2013,5,18025634
GA,2013,5,10094741
HI,2013,5,806556
IA,2013,5,3684171
ID,2013,5,2014686
IL,2013,5,10976734
IN,2013,5,8352599
KS,2013,5,3043796
KY,2013,5,6934681
LA,2013,5,6406309
MA,2013,5,4102830
MD,2013,5,4684409
ME,2013,5,903177
MI,2013,5,8263459
MN,2013,5,5257121
MO,2013,5,6266605
MS,2013,5,3647623
MT,2013,5,1051255
NC,2013,5,9816760
ND,2013,5,1186460
NE,2013,5,2346487
NH,2013,5,824542
NJ,2013,5,5718526
NM,2013,5,1853569
NV,2013,5,2898989
NY,2013,5,11025368
OH,2013,5,12075897
OK,2013,5,4584162
OR,2013,5,3641613
PA,2013,5,10939739
RI,2013,5,586573
SC,2013,5,6021746
SD,2013,5,897212
TN,2013,5,7167944
TX,2013,5,29266797
UT,2013,5,2370353
VA,2013,5,8261610
VT,2013,5,425878
WA,2013,5,7201767
WI,2013,5,5417369
WV,2013,5,2389105
WY,2013,5,1372074
AK,2013,6,468596
AL,2013,6,7848799
AR,2013,6,3872089
AZ,2013,6,7753134
CA,2013,6,21981278
CO,2013,6,4624777
CT,2013,6,2436415
DC,2013,6,1015794
DE,2013,6,951681
FL,2013,6,20597429
GA,2013,6,11727038
HI,2013,6,780311
IA,2013,6,3750013
ID,2013,6,2291677
IL,2013,6,11688135
IN,2013,6,8698240
KS,2013,6,3577516
KY,2013,6,7115473
LA,2013,6,7732631
MA,2013,6,4562441
MD,2013,6,5372325
ME,2013,6,1078986
MI,2013,6,8612724
MN,2013,6,5490631
MO,2013,6,7018082
MS,2013,6,4255059
MT,2013,6,1059449
NC,2013,6,11229201
ND,2013,6,1099670
NE,2013,6,2470432
NH,2013,6,879878
NJ,2013,6,6714173
NM,2013,6,2133064
NV,2013,6,3618500
NY,2013,6,12355071
OH,2013,6,12562805
OK,2013,6,5469817
OR,2013,6,3573211
PA,2013,6,11860763
RI,2013,6,667891
SC,2013,6,6932951
SD,2013,6,896121
TN,2013,6,8084691
TX,2013,6,34634796
UT,2013,6,2670238
VA,2013,6,9358568
VT,2013,6,447034
WA,2013,6,6675435
WI,2013,6,5606627
WV,2013,6,2530876
WY,2013,6,1368127
AK,2013,7,480337
AL,2013,7,8260499
AR,2013,7,4524018
AZ,2013,7,8548328
CA,2013,7,25635015
CO,2013,7,5073374
CT,2013,7,3086004
DC,2013,7,1171247
DE,2013,7,1150763
FL,2013,7,21441974
GA,2013,7,12579738
HI,2013,7,836721
IA,2013,7,4155616
ID,2013,7,2623381
IL,2013,7,13506807
IN,2013,7,9493020
KS,2013,7,3998894
KY,2013,7,7464988
LA,2013,7,8263734
MA,2013,7,5684134
MD,2013,7,6259416
ME,2013,7,1066706
MI,2013,7,9776717
MN,2013,7,6297570
MO,2013,7,7846803
MS,2013,7,4701141
MT,2013,7,1176101
NC,2013,7,12609590
ND,2013,7,1257075
NE,2013,7,3061926
NH,2013,7,1044742
NJ,2013,7,8455975
NM,2013,7,2219027
NV,2013,7,4118499
NY,2013,7,14662838
OH,2013,7,13919175
OK,2013,7,5938338
OR,2013,7,4048469
PA,2013,7,13678904
RI,2013,7,902049
SC,2013,7,7703232
SD,2013,7,1039660
TN,2013,7,8982710
TX,2013,7,37888726
UT,2013,7,2941900
VA,2013,7,10698248
VT,2013,7,507074
WA,2013,7,7412771
WI,2013,7,6385638
WV,2013,7,2665893
WY,2013,7,1455422
AK,2013,8,503016
AL,2013,8,8450259
AR,2013,8,4581194
AZ,2013,8,8298927
CA,2013,8,25147418
CO,2013,8,5093161
CT,2013,8,2832046
DC,2013,8,1105451
DE,2013,8,1040930
FL,2013,8,22420966
GA,2013,8,12871425
HI,2013,8,846694
IA,2013,8,4307193
ID,2013,8,2371671
IL,2013,8,13339394
IN,2013,8,9608148
KS,2013,8,3945577
KY,2013,8,7582421
LA,2013,8,8344418
MA,2013,8,4997800
MD,2013,8,5608855
ME,2013,8,1013186
MI,2013,8,9341353
MN,2013,8,6264835
MO,2013,8,7835624
MS,2013,8,4768427
MT,2013,8,1264581
NC,2013,8,12189784
ND,2013,8,1234672
NE,2013,8,2968907
NH,2013,8,1033411
NJ,2013,8,7287427
NM,2013,8,2218192
NV,2013,8,3657700
NY,2013,8,14286789
OH,2013,8,13431314
OK,2013,8,6176263
OR,2013,8,3956492
PA,2013,8,12752689
RI,2013,8,668434
SC,2013,8,7588828
SD,2013,8,1056213
TN,2013,8,9019077
TX,2013,8,39328028
UT,2013,8,3069813
VA,2013,8,9902008
VT,2013,8,488370
WA,2013,8,7311595
WI,2013,8,6291012
WV,2013,8,2512150
WY,2013,8,1365456
AK,2013,9,487800
AL,2013,9,7796402
AR,2013,9,4421959
AZ,2013,9,7185348
CA,2013,9,24297237
CO,2013,9,4592973
CT,2013,9,2505320
DC,2013,9,881573
DE,2013,9,920171
FL,2013,9,21101636
GA,2013,9,11661480
HI,2013,9,808010
IA,2013,9,3740130
ID,2013,9,1826722
IL,2013,9,11673140
IN,2013,9,8553941
KS,2013,9,3617904
KY,2013,9,6609188
LA,2013,9,8322994
MA,2013,9,4690434
MD,2013,9,4821495
ME,2013,9,913706
MI,2013,9,8267271
MN,2013,9,5649343
MO,2013,9,7047360
MS,2013,9,4632478
MT,2013,9,1061139
NC,2013,9,11167957
ND,2013,9,1172398
NE,2013,9,2612671
NH,2013,9,970042
NJ,2013,9,6047593
NM,2013,9,1980539
NV,2013,9,3129887
NY,2013,9,13130506
OH,2013,9,11976600
OK,2013,9,5416923
OR,2013,9,3606856
PA,2013,9,11781478
RI,2013,9,625417
SC,2013,9,6914353
SD,2013,9,1018163
TN,2013,9,8818450
TX,2013,9,36987510
UT,2013,9,2552272
VA,2013,9,8720271
VT,2013,9,436654
WA,2013,9,7001033
WI,2013,9,5627067
WV,2013,9,2349903
WY,2013,9,1346164
AK,2013,10,504663
AL,2013,10,6983459
AR,2013,10,3843905
AZ,2013,10,5509794
CA,2013,10,22151808
CO,2013,10,4215150
CT,2013,10,2136396
DC,2013,10,857453
DE,2013,10,823180
FL,2013,10,19338705
GA,2013,10,10243289
HI,2013,10,837250
IA,2013,10,3673758
ID,2013,10,1714257
IL,2013,10,11003075
IN,2013,10,8176088
KS,2013,10,3082238
KY,2013,10,5967091
LA,2013,10,7300045
MA,2013,10,4179428
MD,2013,10,4489653
ME,2013,10,1008026
MI,2013,10,8212656
MN,2013,10,5351401
MO,2013,10,6153687
MS,2013,10,4092162
MT,2013,10,1102014
NC,2013,10,9825955
ND,2013,10,1224705
NE,2013,10,2331933
NH,2013,10,820146
NJ,2013,10,5672615
NM,2013,10,1793244
NV,2013,10,2506090
NY,2013,10,11443807
OH,2013,10,11626277
OK,2013,10,4519864
OR,2013,10,3818573
PA,2013,10,11160159
RI,2013,10,601493
SC,2013,10,6177912
SD,2013,10,930418
TN,2013,10,7385366
TX,2013,10,31956045
UT,2013,10,2321063
VA,2013,10,8359932
VT,2013,10,433637
WA,2013,10,7208470
WI,2013,10,5517036
WV,2013,10,2406788
WY,2013,10,1378100
AK,2013,11,526263
AL,2013,11,6744056
AR,2013,11,3367280
AZ,2013,11,5034063
CA,2013,11,18993756
CO,2013,11,4165871
CT,2013,11,2165826
DC,2013,11,817319
DE,2013,11,842791
FL,2013,11,16772595
GA,2013,11,9888649
HI,2013,11,784377
IA,2013,11,3851585
ID,2013,11,1719286
IL,2013,11,10953971
IN,2013,11,8139959
KS,2013,11,3002359
KY,2013,11,5982054
LA,2013,11,6364872
MA,2013,11,4195739
MD,2013,11,4684393
ME,2013,11,959924
MI,2013,11,8134221
MN,2013,11,5476120
MO,2013,11,6234218
MS,2013,11,3600045
MT,2013,11,1167790
NC,2013,11,9911904
ND,2013,11,1458545
NE,2013,11,2393683
NH,2013,11,829467
NJ,2013,11,5618120
NM,2013,11,1756432
NV,2013,11,2404188
NY,2013,11,11002216
OH,2013,11,11576481
OK,2013,11,4458872
OR,2013,11,3912268
PA,2013,11,11263911
RI,2013,11,596841
SC,2013,11,6040516
SD,2013,11,984672
TN,2013,11,6973418
TX,2013,11,27074170
UT,2013,11,2344232
VA,2013,11,8776067
VT,2013,11,455014
WA,2013,11,7491167
WI,2013,11,5496914
WV,2013,11,2650338
WY,2013,11,1455507
AK,2013,12,602365
AL,2013,12,7421226
AR,2013,12,3876676
AZ,2013,12,5570101
CA,2013,12,21343082
CO,2013,12,4560135
CT,2013,12,2603898
DC,2013,12,916056
DE,2013,12,948619
FL,2013,12,17225228
GA,2013,12,10790757
HI,2013,12,810010
IA,2013,12,4224444
ID,2013,12,2113352
IL,2013,12,12456550
IN,2013,12,9319724
KS,2013,12,3399557
KY,2013,12,6693921
LA,2013,12,6930123
MA,2013,12,4666267
MD,2013,12,5574394
ME,2013,12,1077281
MI,2013,12,8964092
MN,2013,12,6139722
MO,2013,12,7557700
MS,2013,12,3991161
MT,2013,12,1320882
NC,2013,12,11102903
ND,2013,12,1692239
NE,2013,12,2738011
NH,2013,12,955447
NJ,2013,12,6045977
NM,2013,12,1917941
NV,2013,12,2741574
NY,2013,12,12405870
OH,2013,12,12996062
OK,2013,12,5299941
OR,2013,12,4778560
PA,2013,12,12939069
RI,2013,12,656609
SC,2013,12,6330089
SD,2013,12,1167828
TN,2013,12,8238468
TX,2013,12,30908046
UT,2013,12,2689898
VA,2013,12,9823118
VT,2013,12,505575
WA,2013,12,8950086
WI,2013,12,6153976
WV,2013,12,2824136
WY,2013,12,1515792
AK,2014,1,601227
AL,2014,1,8563473
AR,2014,1,4254640
AZ,2014,1,5549419
CA,2014,1,21034008
CO,2014,1,4522394
CT,2014,1,2785960
DC,2014,1,1004907
DE,2014,1,1071153
FL,2014,1,17763952
GA,2014,1,12826598
HI,2014,1,765053
IA,2014,1,4396361
ID,2014,1,2064374
IL,2014,1,13272311
IN,2014,1,10151406
KS,2014,1,3600383
KY,2014,1,7762820
LA,2014,1,7870600
MA,2014,1,5018437
MD,2014,1,6278411
ME,2014,1,1120639
MI,2014,1,9327522
MN,2014,1,6352767
MO,2014,1,8224669
MS,2014,1,4395373
MT,2014,1,1371765
NC,2014,1,12873077
ND,2014,1,1790010
NE,2014,1,2807141
NH,2014,1,1029494
NJ,2014,1,6578782
NM,2014,1,1935260
NV,2014,1,2639507
NY,2014,1,13016999
OH,2014,1,14552914
OK,2014,1,5341882
OR,2014,1,4529651
PA,2014,1,14385585
RI,2014,1,703482
SC,2014,1,7643655
SD,2014,1,1229743
TN,2014,1,9549176
TX,2014,1,33491405
UT,2014,1,2574185
VA,2014,1,11326846
VT,2014,1,537688
WA,2014,1,9215371
WI,2014,1,6442931
WV,2014,1,3524427
WY,2014,1,1568441
AK,2014,2,531573
AL,2014,2,7322175
AR,2014,2,4107545
AZ,2014,2,4775100
CA,2014,2,18727999
CO,2014,2,4068516
CT,2014,2,2635436
DC,2014,2,880823
DE,2014,2,994181
FL,2014,2,17015856
GA,2014,2,10819446
HI,2014,2,724364
IA,2014,2,4089254
ID,2014,2,1768622
IL,2014,2,12026581
IN,2014,2,9244670
KS,2014,2,3262517
KY,2014,2,6941229
LA,2014,2,7670186
MA,2014,2,4729545
MD,2014,2,5289853
ME,2014,2,972864
MI,2014,2,8364671
MN,2014,2,5750711
MO,2014,2,7513449
MS,2014,2,4347916
MT,2014,2,1246252
NC,2014,2,11006447
ND,2014,2,1669934
NE,2014,2,2545605
NH,2014,2,1017988
NJ,2014,2,5925430
NM,2014,2,1740290
NV,2014,2,2305113
NY,2014,2,12699456
OH,2014,2,12948554
OK,2014,2,4882371
OR,2014,2,4183695
PA,2014,2,13346603
RI,2014,2,596440
SC,2014,2,6513433
SD,2014,2,1140152
TN,2014,2,9451353
TX,2014,2,30082500
UT,2014,2,2235084
VA,2014,2,9554447
VT,2014,2,473575
WA,2014,2,8636504
WI,2014,2,5803765
WV,2014,2,2879049
WY,2014,2,1482014
AK,2014,3,551976
AL,2014,3,7073896
AR,2014,3,3787509
AZ,2014,3,5083188
CA,2014,3,18994258
CO,2014,3,4236385
CT,2014,3,2472284
DC,2014,3,925409
DE,2014,3,981936
FL,2014,3,16431378
GA,2014,3,10381638
HI,2014,3,756228
IA,2014,3,3917027
ID,2014,3,1714219
IL,2014,3,11887273
IN,2014,3,9100917
KS,2014,3,3165654
KY,2014,3,6603258
LA,2014,3,6728787
MA,2014,3,4656910
MD,2014,3,5376796
ME,2014,3,1046222
MI,2014,3,8832708
MN,2014,3,5906544
MO,2014,3,6885142
MS,2014,3,3831531
MT,2014,3,1242527
NC,2014,3,10972259
ND,2014,3,1610619
NE,2014,3,2498786
NH,2014,3,909303
NJ,2014,3,6217555
NM,2014,3,1739123
NV,2014,3,2420544
NY,2014,3,12154725
OH,2014,3,12906192
OK,2014,3,4799889
OR,2014,3,3924957
PA,2014,3,13098500
RI,2014,3,674395
SC,2014,3,6534750
SD,2014,3,1094920
TN,2014,3,8080023
TX,2014,3,29007544
UT,2014,3,2318322
VA,2014,3,9675507
VT,2014,3,486175
WA,2014,3,8423104
WI,2014,3,5892307
WV,2014,3,2955094
WY,2014,3,1422000
AK,2014,4,493143
AL,2014,4,6388397
AR,2014,4,3342743
AZ,2014,4,5306983
CA,2014,4,19847009
CO,2014,4,4047689
CT,2014,4,2227613
DC,2014,4,856458
DE,2014,4,853333
FL,2014,4,16723659
GA,2014,4,9536743
HI,2014,4,743330
IA,2014,4,3638657
ID,2014,4,1702592
IL,2014,4,10210866
IN,2014,4,7856041
KS,2014,4,2805116
KY,2014,4,5643993
LA,2014,4,6486644
MA,2014,4,4105683
MD,2014,4,4413568
ME,2014,4,941860
MI,2014,4,7799973
MN,2014,4,5256941
MO,2014,4,5785476
MS,2014,4,3533150
MT,2014,4,1144046
NC,2014,4,9285052
ND,2014,4,1469377
NE,2014,4,2225074
NH,2014,4,864423
NJ,2014,4,5358558
NM,2014,4,1731169
NV,2014,4,2464847
NY,2014,4,11217071
OH,2014,4,10887339
OK,2014,4,4305012
OR,2014,4,3673934
PA,2014,4,11356809
RI,2014,4,568174
SC,2014,4,5733601
SD,2014,4,983392
TN,2014,4,7250228
TX,2014,4,27846934
UT,2014,4,2279818
VA,2014,4,7753936
VT,2014,4,425150
WA,2014,4,7512558
WI,2014,4,5330888
WV,2014,4,2345049
WY,2014,4,1333569
AK,2014,5,470943
AL,2014,5,7040456
AR,2014,5,3258895
AZ,2014,5,6389121
CA,2014,5,20712609
CO,2014,5,4246869
CT,2014,5,2182974
DC,2014,5,891017
DE,2014,5,824464
FL,2014,5,18744330
GA,2014,5,10590890
HI,2014,5,794859
IA,2014,5,3730391
ID,2014,5,1906267
IL,2014,5,10983539
IN,2014,5,8287573
KS,2014,5,3176260
KY,2014,5,6076471
LA,2014,5,6778656
MA,2014,5,4051632
MD,2014,5,4611397
ME,2014,5,915390
MI,2014,5,8238555
MN,2014,5,5284231
MO,2014,5,6322416
MS,2014,5,3640973
MT,2014,5,1069282
NC,2014,5,10286592
ND,2014,5,1377656
NE,2014,5,2326498
NH,2014,5,816044
NJ,2014,5,5345175
NM,2014,5,1863497
NV,2014,5,2967461
NY,2014,5,11156846
OH,2014,5,11616872
OK,2014,5,4837782
OR,2014,5,3606326
PA,2014,5,11002509
RI,2014,5,573645
SC,2014,5,6440911
SD,2014,5,910025
TN,2014,5,7234020
TX,2014,5,30309120
UT,2014,5,2392042
VA,2014,5,8402491
VT,2014,5,418462
WA,2014,5,7066618
WI,2014,5,5383537
WV,2014,5,2439186
WY,2014,5,1427096
AK,2014,6,462417
AL,2014,6,7907462
AR,2014,6,3861545
AZ,2014,6,7738942
CA,2014,6,22629657
CO,2014,6,4429291
CT,2014,6,2294336
DC,2014,6,980342
DE,2014,6,944381
FL,2014,6,20309586
GA,2014,6,12022403
HI,2014,6,772581
IA,2014,6,3921374
ID,2014,6,2289846
IL,2014,6,12223612
IN,2014,6,9110926
KS,2014,6,3647687
KY,2014,6,6682101
LA,2014,6,7821676
MA,2014,6,4361262
MD,2014,6,5330855
ME,2014,6,926394
MI,2014,6,8950183
MN,2014,6,5574073
MO,2014,6,7214617
MS,2014,6,4151539
MT,2014,6,1060990
NC,2014,6,11605322
ND,2014,6,1266317
NE,2014,6,2472296
NH,2014,6,833545
NJ,2014,6,6563911
NM,2014,6,2082153
NV,2014,6,3545394
NY,2014,6,12044833
OH,2014,6,12880226
OK,2014,6,5525523
OR,2014,6,3595551
PA,2014,6,11599586
RI,2014,6,632897
SC,2014,6,7284275
SD,2014,6,933661
TN,2014,6,8404698
TX,2014,6,34707247
UT,2014,6,2618947
VA,2014,6,9537107
VT,2014,6,440110
WA,2014,6,6970472
WI,2014,6,5757447
WV,2014,6,2577255
WY,2014,6,1293133
AK,2014,7,475166
AL,2014,7,8442193
AR,2014,7,4376914
AZ,2014,7,8709916
CA,2014,7,25635580
CO,2014,7,5114139
CT,2014,7,2754110
DC,2014,7,1109980
DE,2014,7,1090804
FL,2014,7,22198929
GA,2014,7,13020595
HI,2014,7,833279
IA,2014,7,4047826
ID,2014,7,2541173
IL,2014,7,12660737
IN,2014,7,9290615
KS,2014,7,3975902
KY,2014,7,6916839
LA,2014,7,8538900
MA,2014,7,5131749
MD,2014,7,5804929
ME,2014,7,1063790
MI,2014,7,9086284
MN,2014,7,5965707
MO,2014,7,7630064
MS,2014,7,4630910
MT,2014,7,1142490
NC,2014,7,12422606
ND,2014,7,1402561
NE,2014,7,2881884
NH,2014,7,975779
NJ,2014,7,7809625
NM,2014,7,2266137
NV,2014,7,4042172
NY,2014,7,13870938
OH,2014,7,13155712
OK,2014,7,5829428
OR,2014,7,4164723
PA,2014,7,12808970
RI,2014,7,780001
SC,2014,7,7735570
SD,2014,7,1009656
TN,2014,7,9129162
TX,2014,7,37815771
UT,2014,7,3081892
VA,2014,7,10226552
VT,2014,7,487444
WA,2014,7,7282830
WI,2014,7,6016605
WV,2014,7,2636212
WY,2014,7,1502232
AK,2014,8,484645
AL,2014,8,8614985
AR,2014,8,4547150
AZ,2014,8,8201591
CA,2014,8,25279320
CO,2014,8,4959157
CT,2014,8,2643902
DC,2014,8,994103
DE,2014,8,1000774
FL,2014,8,23331252
GA,2014,8,13213695
HI,2014,8,851397
IA,2014,8,4187004
ID,2014,8,2152995
IL,2014,8,13288046
IN,2014,8,9451861
KS,2014,8,4085260
KY,2014,8,6994504
LA,2014,8,8748482
MA,2014,8,4839415
MD,2014,8,5409938
ME,2014,8,1049218
MI,2014,8,9375813
MN,2014,8,6213121
MO,2014,8,7972561
MS,2014,8,4680825
MT,2014,8,1189156
NC,2014,8,12350108
ND,2014,8,1384275
NE,2014,8,2852282
NH,2014,8,976002
NJ,2014,8,7020677
NM,2014,8,2206347
NV,2014,8,3643856
NY,2014,8,13418543
OH,2014,8,13375403
OK,2014,8,6323724
OR,2014,8,4050263
PA,2014,8,12486856
RI,2014,8,592269
SC,2014,8,7780370
SD,2014,8,1056174
TN,2014,8,9096532
TX,2014,8,38763079
UT,2014,8,2781561
VA,2014,8,9797995
VT,2014,8,470224
WA,2014,8,7315521
WI,2014,8,6302859
WV,2014,8,2675370
WY,2014,8,1402531
AK,2014,9,484499
AL,2014,9,8087947
AR,2014,9,4483481
AZ,2014,9,7548933
CA,2014,9,25534900
CO,2014,9,4598118
CT,2014,9,2505926
